likes,talking_about_count,created_at
22326011,124411,2013-10-27 00:01:41 +0000
22330541,124348,2013-10-28 00:01:10 +0000
22339131,129252,2013-10-30 00:01:08 +0000
22343520,132621,2013-10-31 00:01:10 +0000
22348984,141875,2013-11-01 00:01:37 +0000
22353765,143272,2013-11-02 00:01:03 +0000
22360230,149508,2013-11-03 00:01:01 +0000
22367652,149508,2013-11-04 00:01:14 +0000
22371705,155792,2013-11-05 00:01:20 +0000
22375375,171015,2013-11-06 00:01:21 +0000
22379657,172755,2013-11-07 00:01:27 +0000
22384004,164827,2013-11-08 00:01:21 +0000
22388024,162077,2013-11-09 00:01:16 +0000
22393689,163711,2013-11-10 00:01:46 +0000
22399289,155504,2013-11-11 00:01:18 +0000
22405632,155504,2013-11-12 00:01:34 +0000
22414248,137044,2013-11-13 00:01:03 +0000
22422701,128243,2013-11-14 00:01:06 +0000
22432909,133513,2013-11-15 00:01:12 +0000
22446922,145498,2013-11-16 00:01:04 +0000
22458017,153892,2013-11-17 00:02:18 +0000
22467802,160194,2013-11-18 00:01:10 +0000
22475839,330655,2013-11-19 00:02:22 +0000
22485594,377957,2013-11-20 00:03:39 +0000
22497590,377788,2013-11-21 00:03:55 +0000
22514163,379240,2013-11-22 00:04:33 +0000
22535512,385903,2013-11-23 00:00:47 +0000
22553695,418521,2013-11-24 00:00:59 +0000
22566755,311459,2013-11-25 00:01:01 +0000
22574660,279563,2013-11-26 00:01:02 +0000
22582287,279555,2013-11-27 00:00:44 +0000
22591816,281250,2013-11-28 00:00:58 +0000
22604169,273622,2013-11-29 00:00:58 +0000
22622578,263597,2013-11-30 00:00:43 +0000
22635089,243520,2013-12-01 00:00:45 +0000
22648862,213509,2013-12-02 00:00:44 +0000
22657859,203221,2013-12-03 00:00:55 +0000
22666769,207496,2013-12-04 00:01:00 +0000
22674714,204787,2013-12-05 00:01:00 +0000
22682727,214219,2013-12-06 00:00:49 +0000
22690569,214219,2013-12-07 00:01:01 +0000
22700198,214219,2013-12-08 00:00:46 +0000
22709124,181496,2013-12-09 00:01:06 +0000
22716906,161488,2013-12-10 00:00:49 +0000
22726611,149004,2013-12-11 00:00:50 +0000
22736698,149004,2013-12-12 00:01:12 +0000
22746653,132738,2013-12-13 00:00:57 +0000
22756836,141600,2013-12-14 00:01:10 +0000
22768174,141600,2013-12-15 00:01:09 +0000
22778998,152068,2013-12-16 00:01:03 +0000
22788274,147308,2013-12-17 00:00:56 +0000
22798065,148360,2013-12-18 00:00:53 +0000
22808035,148915,2013-12-19 00:00:53 +0000
22817841,148915,2013-12-20 00:01:05 +0000
22827513,135959,2013-12-21 00:00:48 +0000
22838070,134148,2013-12-22 00:01:00 +0000
22848726,142370,2013-12-23 00:00:43 +0000
22859991,140798,2013-12-24 00:00:51 +0000
22869434,143218,2013-12-25 00:00:49 +0000
22878696,143346,2013-12-26 00:01:03 +0000
22889343,143346,2013-12-27 00:00:43 +0000
22900636,165872,2013-12-28 00:00:44 +0000
22911192,161337,2013-12-29 00:00:41 +0000
22920819,153740,2013-12-30 00:00:45 +0000
22930957,153753,2013-12-31 00:00:48 +0000
22940843,151843,2014-01-01 00:00:57 +0000
22949485,150051,2014-01-02 00:00:54 +0000
22957639,151047,2014-01-03 00:00:43 +0000
22967154,151646,2014-01-04 00:00:42 +0000
22976774,151646,2014-01-05 00:00:59 +0000
22986070,137657,2014-01-06 00:00:43 +0000
22994393,137987,2014-01-07 00:00:51 +0000
23002689,135066,2014-01-08 00:01:02 +0000
23011013,135066,2014-01-09 00:00:48 +0000
23017965,132447,2014-01-10 00:00:41 +0000
23025307,101065,2014-01-11 00:00:48 +0000
23033755,99674,2014-01-12 00:01:00 +0000
23041973,100078,2014-01-13 00:00:57 +0000
23048730,103142,2014-01-14 00:00:59 +0000
23055828,99614,2014-01-15 00:00:48 +0000
23062097,103673,2014-01-16 00:00:50 +0000
23069381,107791,2014-01-17 00:00:45 +0000
23077505,150121,2014-01-18 00:01:02 +0000
23085765,150121,2014-01-19 00:00:46 +0000
23093651,150121,2014-01-20 00:00:46 +0000
23100941,150121,2014-01-21 00:00:44 +0000
23108438,150121,2014-01-22 00:00:47 +0000
23115380,161472,2014-01-23 00:00:48 +0000
23122510,161472,2014-01-24 00:00:45 +0000
23129621,161472,2014-01-25 00:01:36 +0000
23137775,161472,2014-01-26 00:00:57 +0000
23146025,157564,2014-01-27 00:00:54 +0000
23153058,157564,2014-01-28 00:00:46 +0000
23160393,157564,2014-01-29 00:00:50 +0000
23168425,157564,2014-01-30 00:00:42 +0000
23176704,91330,2014-01-31 00:00:47 +0000
23185094,91330,2014-02-01 00:00:57 +0000
23194244,91330,2014-02-02 00:00:40 +0000
23202994,91330,2014-02-03 00:00:38 +0000
23210676,94942,2014-02-04 00:00:53 +0000
23219118,94942,2014-02-05 01:17:26 +0000
23226143,94942,2014-02-06 00:01:12 +0000
23232985,94942,2014-02-07 00:00:56 +0000
23239991,107140,2014-02-08 00:00:59 +0000
23248493,110715,2014-02-09 00:00:51 +0000
23256878,111087,2014-02-10 00:00:58 +0000
23263196,110308,2014-02-11 00:00:37 +0000
23269314,105825,2014-02-12 00:00:41 +0000
23275727,105825,2014-02-13 00:00:42 +0000
23282280,105825,2014-02-14 00:00:51 +0000
23285799,98322,2014-02-15 00:00:58 +0000
23292335,95494,2014-02-16 00:00:39 +0000
23299129,95494,2014-02-17 00:00:52 +0000
23304696,96004,2014-02-18 00:00:42 +0000
23310099,99304,2014-02-19 00:00:41 +0000
23315324,99304,2014-02-20 00:00:54 +0000
23320600,100161,2014-02-21 00:00:55 +0000
23326228,100161,2014-02-22 00:00:56 +0000
23332724,101165,2014-02-23 00:00:54 +0000
23339358,101165,2014-02-24 00:00:51 +0000
23346893,101165,2014-02-25 00:00:57 +0000
23352834,101165,2014-02-26 00:01:02 +0000
23359034,85314,2014-02-27 00:00:46 +0000
23365258,84637,2014-02-28 00:00:54 +0000
23371880,106938,2014-03-01 00:01:04 +0000
23378822,107135,2014-03-02 00:00:55 +0000
23385377,114102,2014-03-03 00:00:51 +0000
23391516,108608,2014-03-04 00:00:34 +0000
23398566,117742,2014-03-05 00:00:53 +0000
23405282,117260,2014-03-06 00:00:41 +0000
23410305,126783,2014-03-07 00:00:54 +0000
23415607,132143,2014-03-08 00:00:56 +0000
23420718,131753,2014-03-09 00:00:50 +0000
23426126,126249,2014-03-10 00:00:34 +0000
23431620,123720,2014-03-11 00:00:31 +0000
23440717,112080,2014-03-12 00:01:02 +0000
23445229,104271,2014-03-13 00:00:37 +0000
23449635,97282,2014-03-14 00:00:49 +0000
23464291,83711,2014-03-15 00:00:52 +0000
23481296,83073,2014-03-16 00:00:37 +0000
23496352,83073,2014-03-17 00:00:41 +0000
