likes,talking_about_count,created_at
1166444,4607,2014-03-01 00:01:16 +0000
1166803,4385,2014-03-02 00:01:08 +0000
1167136,4240,2014-03-03 00:01:03 +0000
1167498,4021,2014-03-04 00:00:47 +0000
1167886,3894,2014-03-05 00:01:07 +0000
1168296,4968,2014-03-06 00:00:53 +0000
1168713,4968,2014-03-07 00:01:06 +0000
1169089,4727,2014-03-08 00:01:08 +0000
1169424,4727,2014-03-09 00:01:02 +0000
1169721,4669,2014-03-10 00:00:45 +0000
1170061,4649,2014-03-11 00:00:43 +0000
1170408,4649,2014-03-12 00:01:14 +0000
1170848,3212,2014-03-13 00:00:49 +0000
1171326,3226,2014-03-14 00:01:01 +0000
1171993,3341,2014-03-15 00:01:04 +0000
1172548,3341,2014-03-16 00:00:49 +0000
1173161,3341,2014-03-17 00:00:51 +0000
